0,0,1,1,1,0.5,0.5,-0.5,0.5,-16.5,57.5,-19,0
0,0,1,1,1,0.5,0.5,-0.5,0.5,-16.5,70.5,-19,0
0,0,1,1,1,0.5,0.5,-0.5,0.5,-16.5,96.5,20,0
0,0,1,1,1,0.5,0.5,-0.5,0.5,-16.5,83.5,20,0
0,0,1,1,1,0.5,0.5,-0.5,0.5,-16.5,83.5,7,0
0,0,1,1,1,0.5,0.5,-0.5,0.5,-16.5,96.5,7,0
0,0,1,1,1,0.5,0.5,-0.5,0.5,-16.5,96.5,-6,0
0,0,1,1,1,0.5,0.5,-0.5,0.5,-16.5,83.5,-6,0
0,0,1,1,1,0.5,0.5,-0.5,0.5,-16.5,83.5,-19,0
0,0,1,1,1,0.5,0.5,-0.5,0.5,-16.5,96.5,-19,0
0,0,1,4,1,0,0,0,1,101,18,-7,0
0,0,1,4,1,0,0,0,1,101,18,6,0
0,0,1,4,1,0,0,0,1,114,18,6,0
0,0,1,4,1,0,0,0,1,114,18,-7,0
0,0,1,4,1,0,0,0,1,127,18,-7,0
0,0,1,4,1,0,0,0,1,127,18,6,0
0,0,1,4,1,0,0,0,1,140,18,6,0
0,0,1,4,1,0,0,0,1,140,18,-7,0
0,0,1,0.88456,1,0,0.9848078,0.1736483,0,114,48.95,15.47,0
0,0,1,0.88456,1,0,0.9848078,0.1736483,0,127,48.95,15.47,0
0,0,1,0.88456,1,0,0.9848078,0.1736483,0,140,48.95,15.47,0
0,0,1,0.88456,1,0,0.9848078,0.1736483,0,101,48.95,15.47,0
0,0,1,4,1,0,1,0,0,140,13.58,18.3,0
0,0,1,4,1,0,1,0,0,127,13.58,18.3,0
0,0,1,4,1,0,1,0,0,114,13.58,18.3,0
0,0,1,4,1,0,1,0,0,101,13.58,18.3,0
0,0,1,0.88456,1,-0.1736483,0,0,0.9848078,127,48.97,-16.47,0
0,0,1,0.88456,1,-0.1736483,0,0,0.9848078,114,48.97,-16.47,0
0,0,1,0.88456,1,-0.1736483,0,0,0.9848078,101,48.97,-16.47,0
0,0,1,0.88456,1,-0.1736483,0,0,0.9848078,140,48.97,-16.47,0
0,0,1,4,1,0,0,0,1,101,13.6,-19.3,0
0,0,1,4,1,0,0,0,1,114,13.6,-19.3,0
0,0,1,4,1,0,0,0,1,127,13.6,-19.3,0
0,0,1,4,1,0,0,0,1,140,13.6,-19.3,0
0,0,1,8,1,0,0,0,1,153,36,-7,0
0,0,1,8,1,0,0,0,1,153,36,6,0
0,0,1,8,1,0,0,0,1,166,36,6,0
0,0,1,8,1,0,0,0,1,166,36,-7,0
0,0,1,8,1,0,0,0,1,179,36,-7,0
0,0,1,8,1,0,0,0,1,179,36,6,0
0,0,1,8,1,0,0,0,1,192,36,6,0
0,0,1,8,1,0,0,0,1,192,36,-7,0
0,0,1,1.665646,1.116978,0,0.9848078,0.1736483,0,166,97.90001,15.47,0
0,0,1,1.665646,1.116978,0,0.9848078,0.1736483,0,179,97.90001,15.47,0
0,0,1,1.665646,1.116978,0,0.9848078,0.1736483,0,192,97.90001,15.47,0
0,0,1,1.665646,1.116978,0,0.9848078,0.1736483,0,153,97.90001,15.47,0
0,0,1,8,1,0,1,0,0,192,27.16,18.3,0
0,0,1,8,1,0,1,0,0,179,27.16,18.3,0
0,0,1,8,1,0,1,0,0,166,27.16,18.3,0
0,0,1,8,1,0,1,0,0,153,27.16,18.3,0
0,0,1,1.665645,1.116978,-0.1736483,0,0,0.9848078,179,97.94,-16.47,0
0,0,1,1.665645,1.116978,-0.1736483,0,0,0.9848078,166,97.94,-16.47,0
0,0,1,1.665645,1.116978,-0.1736483,0,0,0.9848078,153,97.94,-16.47,0
0,0,1,1.665645,1.116978,-0.1736483,0,0,0.9848078,192,97.94,-16.47,0
0,0,1,8,1,0,0,0,1,153,27.2,-19.3,0
0,0,1,8,1,0,0,0,1,166,27.2,-19.3,0
0,0,1,8,1,0,0,0,1,179,27.2,-19.3,0
0,0,1,8,1,0,0,0,1,192,27.2,-19.3,0
0,10,1,1,1,0,0,0,1,166,122.5,0,0
9,0,1,1,1,0,0,0,1,186,120,0,1,-1
